,ad_id,count,id,title,created_at,image,campaign_id,campaign_title,advertiser_id,advertiser_name,viewed,clicked
1165,292446,5343,292446,پکیج آموزش املاک | با امکان دریافت مدارک فنی حرفه ای تا NAB,2021-05-02 21:25:48.962226+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfYjGYAfo.jpeg,107171,پکیج آموزش املاک تخفیف 65 درصدی ماه رمضان,25325,kashanikia.com,5513864,5543
1166,145990,5340,145990,خرید سنگ قدرتمند حدید باحکاکی ذکرافزایش رزق در اولین جمعه رمضان,2020-04-29 11:53:09.243389+04:30,https://native.yektanet.com/static/media/upload/items/49331da1-13ef-4f9d-90ce-9ec620aa192c__1aJvengPfI.jpg,45989,native-retargeting-hadid994,1874,sharafonline.ir,2202480,5679
1167,261116,5336,261116,دنبال یه سرمایه گذاری مطمئنی؟ اینجا ثبت نام کن,2021-02-28 16:08:03.830892+03:30,https://native.yektanet.com/static/media/upload/items/image__1bWAxS77i0.jpeg,95225,yn-n-invest2-M-K-AM,2165,agah-brokerage,13352418,5643
1168,136212,5322,136212,تمام پول شما رو پس می‌دهیم! (تضمین 100% کیفیت آموزش تالاربورس),2020-03-15 14:46:11.139849+03:30,https://native.yektanet.com/static/media/upload/items/7__jvL89Q83h.jpg,41900,نوروز_موبایل_ریتارگتینگ,6086,talarebourse.com,41836582,58066
1169,250706,5304,250706,کاشت مو ارزانتر از همه جا!!!!,2021-02-13 12:42:12.371932+03:30,https://native.yektanet.com/static/media/upload/items/image__1bRUrHP0Um.jpeg,91348,N-Raftar-Zibaii,6101,irannovinclinic.com - CPL,21198705,8538
1170,286876,5302,286876,‌برنامه میراث سده، ۱۰۰ سال عبرت اقتصادی برای ایرانیان,2021-04-22 10:55:07.413589+04:30,https://native.yektanet.com/static/media/upload/items/image__1c9wPqPdk6.jpeg,93337,Native_Publisher_News,31943,bourseon.com,2579290,5409
1171,291764,5296,291764,اشتراک نماوا گرون شده؟ ذره‌بین رو نصب کن رایگان فیلم ببین!,2021-05-02 10:28:20.564180+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbYEQbFv0.jpeg,103674,N-bulk-mci_mtn,35185,mci.ir,6461735,5484
1172,270988,5295,270988,"دریافت سهمیه برنج کیلویی 24,500 تومان",2021-03-14 15:49:12.129957+03:30,https://native.yektanet.com/static/media/upload/items/image__1c01bc1z9G.jpeg,67380,NR-Mobile,21815,hastinja.ir,2999375,5363
1173,289631,5283,289631,برای لاغر شدن کم غذا نخور! درست غذا بخور (رایگان مشاوره بگیر),2021-04-27 22:11:00.790412+04:30,https://native.yektanet.com/static/media/upload/items/image__1caS1yQc7O.jpeg,106139,لاغری/همسان/همسان/آشپزی,35619,landik.ir,2786392,5612
1174,280764,5282,280764,(مشاوره مالیاتی)شغل پر درآمد 1400،دوره مشاوره مالیاتی(مدرک وزارت علوم),2021-04-12 09:49:21.523962+04:30,https://native.yektanet.com/static/media/upload/items/image__1c741pH562.jpeg,102509,همسان مشاوره مالیاتی کلیدواژه ای,20085,fhakim.ac.ir,10723518,5466
1175,220700,5268,220700,چاره قطعی درد آرتروز زانو,2020-12-16 18:17:12.843267+03:30,https://native.yektanet.com/static/media/upload/items/image__1bEsjf7ggm.jpeg,72406,Tesst-CPA-AutoBidManager-1,25801,zirgozar.com,80829742,36346
1176,286145,5264,286145,کریپتوکلاب بهترین دستیار تخصصی شما ، در دنیای ارز های دیجیتال,2021-04-20 17:32:32.383011+04:30,https://native.yektanet.com/static/media/upload/items/image__1c96yLqhPi.jpeg,104675,mo_native Bulk,35124,ircryptoclub.com,12501372,5525
1177,276687,5262,276687,تست رایگان اعتماد به نفس | اگه فکر میکنی جراتشو داری برو تست رو بزن!,2021-04-04 10:33:55.262761+04:30,https://native.yektanet.com/static/media/upload/items/image__1c59ORiW8M.jpeg,100986,کلیدواژه اعتماد به نفس,46,parisanasri.com,3886955,5442
1178,264955,5261,264955,ماسک نانویی N95 سه بعدی ریما؛ طراحی زیبا و ایمنی بالا,2021-03-04 18:02:42.614174+03:30,https://native.yektanet.com/static/media/upload/items/image__1bXAD7QY42.jpeg,52275,تبلیغات ماسک,19583,newtechmart.com,7242969,9208
1179,300136,5258,300136,اگه یازدهمی و برای کنکور 1401 آماده نیستی، این آزمون رو از دست نده!!,2021-05-15 10:23:54.130375+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfamagebc.jpeg,109858,رفتارمحور یازدهمی‌,19511,onlineacademy.ir,4971209,5257
1180,277748,5256,277748,خرید ویلا در بندرانزلی با هر قیمتی که بخوای در دیوار,2021-04-06 10:51:15.619488+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5AYaBBOe.jpeg,94266,991500yekta-D-nrs-Bandaranzali,32555,amlak.divar.ir,9362664,5347
1181,287881,5252,287881,پایین ترین قیمت سیمان تیپ 2,2021-04-25 10:09:49.834947+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccgWfyfGA.jpeg,105275,همسان موبایل,24927,sakhtemanchi.com,4362466,5412
1182,192917,5251,192917,چیکار کنیم که یخچال برفک نزنه؟,2020-09-28 15:32:36.742577+03:30,https://native.yektanet.com/static/media/upload/items/1DAA9-DB8CD8AEDA86D8A7D984_1bl2SXABmy.jpg,49147,تست کاردون,9274,emadg.com,7411335,8862
1183,278695,5236,278695,"با خودروی خودت,درآمد کسب کن!",2021-04-07 10:17:59.442680+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5QgGUaf0.png,101375,موبایل راننده 2021,20986,registration.taximaxim.ir,11305908,5395
1184,297798,5234,297798,"دمنوش کاهش 8 تا 10 کیلویی وزن,فقط در یک ماه تضمینی",2021-05-10 21:12:53.661839+04:30,https://native.yektanet.com/static/media/upload/items/image__1ce39JxuLI.jpeg,108984,لاغری(دایرکتی-9000)شبیه8404,18761,5040.ir,8803409,5423
1185,280106,5233,280106,کاشت ابرو به روش ترکیه در ایران فقط با پیش پرداخت مشاوره تلفنی رایگان,2021-04-10 17:11:22.135762+04:30,https://native.yektanet.com/static/media/upload/items/image__1c6ywaHOdQ.jpeg,89695,کاشت ابرو - موبایل,20711,instagram.com,3132418,5453
1186,299755,5232,299755,فروشگاه اینترنتی خودت رو با کمترین قیمت بساز!,2021-05-13 15:02:43.232958+04:30,https://native.yektanet.com/static/media/upload/items/image__1ceISA4t7M.jpeg,109699,فروشگاهی-موبایل,36754,webdatis.com,4897375,5504
1187,279570,5231,279570,دومین تریلر Cruella,2021-04-09 21:46:01.827693+04:30,https://native.yektanet.com/static/media/upload/items/image__1c6rXuS6O4.jpeg,90606,cinema-native,2200,sargarme.com,7459998,5337
1188,260949,5217,260949,اگه هنوز حساب کسب و کارتو رو کاغذ انجام میدی کلیک کن! (دمو رایگان),2021-02-28 13:38:45.383188+03:30,https://native.yektanet.com/static/media/upload/items/image__1blug2O1Ey.jpeg,85525,NTM-Eco-News-Invest,5378,ParmisIT.com,15383785,5551
1189,262756,5205,262756,نخبه ایرانی راه حل قطعی درمان ارتروز را کشف کرد!,2021-03-02 12:11:28.313157+03:30,https://native.yektanet.com/static/media/upload/items/image__1bX2uoo2CW.jpeg,95034,N-CPA,25801,zirgozar.com,26772225,9126
1190,283088,5198,283088,آموزش تولید محتوا،دیجیتال مارکتینگ،SEO...اقساط 8ماهه،برترین اساتیدکشور,2021-04-15 12:26:18.422737+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdHcNfEVC.jpeg,103329,کسبوکار انلاین همسان مد سینما موسیقی,20085,fhakim.ac.ir,5662718,5465
1191,292568,5196,292568,زگیل تناسلی داری؟ اصلا نگران درمان و عواقبش نباش,2021-05-03 09:50:21.294179+04:30,https://native.yektanet.com/static/media/upload/items/image__1bSBbFWAMU.jpeg,107225,زگیل تناسلی - موبایل,29189,informiton.com,933355,5465
1192,220731,5189,220731,بدون عمل! بدون درد!  بدون خون ریزی! از درد زانو خلاص شو,2020-12-16 18:51:00.918706+03:30,https://native.yektanet.com/static/media/upload/items/image__1bWQ70RXfA.jpeg,72418,N-TP,25801,zirgozar.com,76691847,64727
1193,240787,5188,240787,شوک قیمت انواع ورق آهن در آهن ملل,2021-01-25 16:17:45.016532+03:30,https://native.yektanet.com/static/media/upload/items/image__1bRWPCM6Zu.jpeg,77403,ds_native bulk,16549,ahanmelal.com,34151262,9539
1194,274776,5186,274776,خواص قدرتمند شرف‌شمس را بدانید (خرید از شرف‌آنلاین),2021-03-27 19:42:44.058424+04:30,https://native.yektanet.com/static/media/upload/items/600400ergregreg__1aA7KcFMga.jpg,42395,sharaf994,1874,sharafonline.ir,9716109,5378
1195,235548,5183,235548,دنبال یک راه خوب برای افزایش سرمایه‌ات هستی؟َ!,2021-01-16 10:47:27.823598+03:30,https://native.yektanet.com/static/media/upload/items/image__1bLYVlPife.png,74627,Mob-Native,25258,bit24.cash,12560835,5606
1196,210626,5181,210626,استراتژی فارکس FML نیکولا دلیک به زبان فارسی با مدرک معتبر,2020-11-24 13:53:28.799100+03:30,https://native.yektanet.com/static/media/upload/items/image__1byPefJ7Oc.jpeg,58942,کمپین هدفمند موضوعی موبایل,20871,protc.ir,12824536,7612
1197,257400,5177,257400,خرید گوشی های شیائومی با رجیستری و گارانتی از آلین لند,2021-02-23 10:28:36.185922+03:30,https://native.yektanet.com/static/media/upload/items/image__1bViPuNAU0.jpeg,93920,کمپین اسفند ماه هم سان,28415,alinland.com,40327768,28562
1198,256754,5175,256754,می‌خوای بدونی چقدر ترکی بلدی؟,2021-02-22 12:24:13.659877+03:30,https://native.yektanet.com/static/media/upload/items/image__1bV4WuZQE6.jpeg,93622,TurkishPlacementTest-n-ts,1550,maktabkhooneh.org,30077508,13802
1199,284085,5170,284085,"هنر خوب زندگی کردن به روایت ""عادل فردوسی‌پور""",2021-04-17 16:42:59.805720+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8mqVkD0i.jpeg,103752,N-adel-goodlife-D,495,fidibo.com,10897966,5255
1200,293834,5164,293834,فروش دوربین عکاسی دیجیتال به قیمت خرید در بازارچه رمضان نورنگار,2021-05-05 10:48:00.564381+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccIuUKKue.jpeg,107633,بازارچه رمضان,33493,noornegar.com,2880071,5347
1201,292025,5161,292025,ماهی 10 میلیون تومان درآمد در سطح شهر (ثبت نام کنید),2021-05-02 13:11:10.085690+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5a9vHPCu.jpeg,101073,native_10,24236,tapsi.ir,10801042,5329
1202,238178,5160,238178,جایی می‌شناسی برای همسرم طلا قسطی بخرم؟,2021-01-20 17:33:13.695548+03:30,https://native.yektanet.com/static/media/upload/items/aca004dbf1346abb14b4317745_1bN204ks8K.jpg,86486,mo_native bulk,25284,ehsangold.com,18382723,15138
1203,288884,5159,288884,در یک جلسه دندان های خود را کامپوزیت کنید! (با بهترین دندانپزشکان),2021-04-26 16:02:25.344418+04:30,https://native.yektanet.com/static/media/upload/items/image__1cayV4dslm.jpeg,105886,N-ynlanding-kampozit,31626,pezeshkadeh.com,7381509,5397
1204,284038,5153,284038,فروش تیرآهن به قیمت کارخانه. کلیک کنید,2021-04-17 15:24:01.783423+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8lC4xPx2.jpeg,103719,فروش تیرآهن به قیمت کارخانه.کلیک کنید,19331,iromart.com,1396236,5255
1205,283985,5145,283985,با نصب این اپ دیگه پول اشتراک نده! رایگان ببین,2021-04-17 14:48:25.280878+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8leKHeo4.jpeg,103674,N-bulk-mci_mtn,35185,mci.ir,5257742,5328
1206,300474,5140,300474,شیرین عسل استخدام میکند! (ثبت نام کنید),2021-05-15 15:44:51.135729+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfdKmABfs.jpeg,84630,native-TP,59,jobvision.ir,10318530,5269
1207,268205,5140,268205,یک روزه دندونات رو لمینت کن! (ویژه تهران),2021-03-09 11:02:57.113864+03:30,https://native.yektanet.com/static/media/upload/items/image__1bYihww9Rq.jpeg,97756,laminet-rtg,31507,clinicmodern.com,1604967,6293
1208,287481,5130,287481,قهوه عربیکا بلِند ملو Arabica Blend (دان 250 گرمی),2021-04-24 13:49:27.644616+04:30,https://native.yektanet.com/static/media/upload/items/abicaBlend_1ca35NcEj2.jpg,105338,melo,17994,melocoffee.com,4265987,5345
1209,252585,5128,252585,"تا60% تخفیف سفارش سوپرمارکتی - 
ارسال رایگان و ضدعفونی شده",2021-02-16 09:35:50.617465+03:30,https://native.yektanet.com/static/media/upload/items/image__1bTzTEzI46.jpeg,92120,کمپین شماره یک,14485,measomarket.com,7963078,7950
1210,299736,5124,299736,"برای کنکور از همین الآن آماده شو! ""کلاسینو""",2021-05-13 13:08:03.688075+04:30,https://native.yektanet.com/static/media/upload/items/image__1ceHFuhJBA.jpeg,109688,Native_Seg_Awarness,15367,classino.com,5424137,5120
1211,263003,5122,263003,دنبال یه سرمایه گذاری مطمئنی؟ اینجا ثبت نام کن,2021-03-02 14:24:58.239960+03:30,https://native.yektanet.com/static/media/upload/items/image__1bWAxS77i0.jpeg,95217,yn-n-invest2-M-S-AM,2165,agah-brokerage,11063142,5218
1212,291406,5121,291406,خرید و فروش بیش از 300 رمزارز!(ثبت نام کن),2021-05-01 17:13:34.575510+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbNJ8ZFaS.jpeg,101648,native-segment,26781,cryptoland.academy,3224142,5121
1213,209950,5114,209950,"""باسلام"" را نصب کن، بادام سنگی 1 کیلویی 45 هزار تومان",2020-11-22 18:46:48.805843+03:30,https://native.yektanet.com/static/media/upload/items/image__1bhNSHsDA4.jpeg,74752,N-M-Cu-NasbeApp-HC,4766,basalam.com,24419450,9745
1214,204861,5110,204861,نظر قطعی آیت الله بهجت برای باطل کردن چشم‌زخم,2020-11-05 20:09:39.927960+03:30,https://native.yektanet.com/static/media/upload/items/450x300_1bupQZuZDO.jpeg,52621,imamjavad1,1874,sharafonline.ir,5461516,11440
1215,302933,5108,302933,درمان لکه های پوستی در کمترین زمان + محصول گیاهی,2021-05-18 20:37:50.835651+04:30,https://native.yektanet.com/static/media/upload/items/image__1cgUyspiCc.jpeg,110923,لک-9175,85,5040.ir,6861034,5395
1216,272777,5104,272777,خرید حرز کامل امام جواد (ع) توصیه شده توسط آیت‌الله بهجت,2021-03-17 13:22:56.901398+03:30,https://native.yektanet.com/static/media/upload/items/image__1bodqd160i.jpeg,60654,native-retargeting-imamjavad1,1874,sharafonline.ir,3645724,6901
1217,277413,5103,277413,طلا؟ دلار؟ بیت کوین؟ یا مسکن؟! کدام یک در ۱۴۰۰ سودآور تر است؟,2021-04-05 14:44:49.473820+04:30,https://native.yektanet.com/static/media/upload/items/image__1c5oCOwGZa.png,99814,yn-nr-pishbini1400,19463,hatefinvest.com,3395941,5103
1218,293254,5103,293254,معدل بالای 18 داری؟! شروع رایگان پزشکیتو - برای کنکور 1401,2021-05-03 21:51:28.893841+04:30,https://native.yektanet.com/static/media/upload/items/image__1cfbCut6gU.jpeg,105923,yn-m-na-stu-lan-free,32987,amiriravani.com,4131272,5103
1219,237917,5102,237917,با این اندروید باکس تلویزیون خود را به راحتی هوشمند کنید,2021-01-20 12:28:15.204545+03:30,https://native.yektanet.com/static/media/upload/items/image__1bwMmBnHPA.jpeg,86384,تکنولوژی,12483,amoozeshbin.com,4703687,8762
1220,178114,5101,178114,ست شورت و سوتین زنانه فقط 37 هزار تومان,2020-08-17 09:51:09.863941+04:30,https://native.yektanet.com/static/media/upload/items/94_e3ZoDjI_1baFM44kUE.jpg,59052,شب جمعه لباس زیر,1672,kheybar,3932707,8504
1221,292212,5100,292212,خرید ماسک سه بعدی5 لایه لوگودار  (فیش ماسک اصلی),2021-05-02 14:12:35.519091+04:30,https://native.yektanet.com/static/media/upload/items/image__1cc11HRpnu.jpeg,107053,Native-Desktop-Takhfif30T,2523,basalam.ir,8501142,5330
1222,273033,5092,273033,"پوشاک زنانه سارک
۱۰ درصد تخفیف اولین خرید",2021-03-18 09:02:49.108252+03:30,https://native.yektanet.com/static/media/upload/items/image__1c0vpzTtSC.jpeg,99482,native-segment-10%,17891,sarak-co.com,3440489,6188
1223,119729,5091,119729,نمایندگی و تعمیرگاه گیربکس اتوماتیک دهقان تبریز,2020-01-09 11:42:13.968053+03:30,https://native.yektanet.com/static/media/upload/items/002-kia-1280x-jpg-1024x633_1b8Z2J2Wxa.jpg,36109,گیربکس,2804,yoonik.ir,13109989,15082
1224,275048,5086,275048,افزایش فالوور ارزان و با کیفیت ایرانی | تحویل فوری,2021-03-28 16:18:03.839384+04:30,https://native.yektanet.com/static/media/upload/items/image__1c7mTmkavw.jpeg,100339,سیستم جدید,22327,followjet.com,4490637,5292
1225,237920,5083,237920,هارد اکسترنال های پرفروش بازار ایران را در اینجا ببینید,2021-01-20 12:29:04.604318+03:30,https://native.yektanet.com/static/media/upload/items/image__1bp38dVRya.jpeg,86384,تکنولوژی,12483,amoozeshbin.com,4806322,7359
1226,281126,5079,281126,خرید کرم مرطوب کننده و آبرسان با قیمت فوق العاده!!!,2021-04-12 14:49:59.596550+04:30,https://native.yektanet.com/static/media/upload/items/image__1c3TWwdD9y.jpeg,85070,Native_Mobile_Android,4425,rojashop.com,3972549,5239
1227,239902,5074,239902,مدل های گل VIP؛ برای کسانی که به زیبایی اهمیت میدهند...,2021-01-24 10:31:07.154017+03:30,https://native.yektanet.com/static/media/upload/items/image__1bNWCFtEG2.jpeg,87108,N-fashion-women,20491,vipshop.flowers,3447376,8852
1228,299236,5073,299236,کاشت مو طبیعی با شرایط اقساطی!!!,2021-05-12 14:24:22.941577+04:30,https://native.yektanet.com/static/media/upload/items/image__1ccgnsvdTw.png,52670,N-M-Panel-Asli-Moo,6101,irannovinclinic.com - CPL,3461774,5297
1229,262572,5068,262572,خرید انواع محصولات بهداشت و مراقبت مو در آلین لند,2021-03-02 10:47:51.789145+03:30,https://native.yektanet.com/static/media/upload/items/image__1bX1C8InfI.jpeg,95832,محصولات بهداشتی,28415,alinland.com,21414850,13442
1230,294889,5066,294889,ماشینت رو بدون کمیسیون و با کمترین تماس و بازدید بفروش!,2021-05-07 09:05:26.256130+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdbQ1d28g.jpeg,81248,991114yekta-conciergezahmat-keyword-car,28435,karnameh.com,1856582,5176
1232,271350,5062,271350,37% تخفیف سشوار حرفه ای ProMAX 7200 با گارانتی اصلی نگان سرویس,2021-03-15 11:41:13.750676+03:30,https://native.yektanet.com/static/media/upload/items/image__1c0dVkdzQg.jpeg,98924,کمپین سشوار پرومکس 7200 موبایل,28958,zibaloun.com,6482620,10255
1231,252217,5062,252217,فروش ویژه قرص گیاهی آلمانی سینوپرت اکسترکت بهبوددهنده علائم سینوزیت!!,2021-02-15 12:15:55.775093+03:30,https://native.yektanet.com/static/media/upload/items/image__1bTm1HMvIQ.jpeg,90218,mo_native V3,9177,darukade.com,10443101,5388
1233,284501,5055,284501,فقط با 1000 تومن؛ آیفون 12 برنده شو!,2021-04-18 11:59:12.397688+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8yF1ueuy.jpeg,103966,spring1400,1649,shatelmobile.ir,10493737,5264
1234,280727,5054,280727,تبلیغ در گوگل با کمترین هزینه,2021-04-12 09:02:44.581092+04:30,https://native.yektanet.com/static/media/upload/items/image__1c73wSTAXa.jpeg,101284,کلیدواژه ادز,21425,afrak.com,2736282,5390
1235,266675,5052,266675,انواع گوشی موبایل ، لوازم جانبی و تبلت با بهترین قیمت و خدمات,2021-03-07 14:56:46.181373+03:30,https://native.yektanet.com/static/media/upload/items/image__1cdw5dErWc.png,97235,موبایل 1,30030,adak24.com,5500770,10670
1236,279295,5051,279295,پمپ های خانگی,2021-04-08 11:03:34.324199+04:30,https://native.yektanet.com/static/media/upload/items/image__1c65XDK4pe.jpeg,101781,پمپ خانگی دسکتاپ,21483,atoorshop.com,11130372,5135
1237,204745,5049,204745,پارتیشن اداری مدرن ، Denitte,2020-11-05 11:48:53.295174+03:30,https://native.yektanet.com/static/media/upload/items/image__1bpVpaYnhu.jpeg,69897,عادی موبایل1,892,denitte,16977746,5394
1238,270337,5037,270337,از آرمانی عیدی بگیرید، آرمانی عیدی بدهید,2021-03-13 14:32:40.863684+03:30,https://native.yektanet.com/static/media/upload/items/image__1bZLjqjSju.jpeg,98086,کمپین همسان کارت هدیه نوروز,17013,mayamode.ir,10265177,12023
1239,294973,5034,294973,بهترین مدرسه اطراف من کجاس؟,2021-05-07 17:56:50.769297+04:30,https://native.yektanet.com/static/media/upload/items/image__1cdhs3iKXw.jpeg,107245,کنکوری‌ها,35858,miladtaha.com,4334984,5034
1240,238180,5030,238180,"طلات الان بخر, پولش را قسطی بده!!",2021-01-20 17:33:15.923035+03:30,https://native.yektanet.com/static/media/upload/items/image__1bN1YnNEdq.jpeg,86491,mo_native Targeted bulk,25284,ehsangold.com,8103558,11840
1242,296399,5028,296399,تکنیک قطعی غلبه بر تنبلی، یک بار برای همیشه,2021-05-09 17:01:19.525724+04:30,https://native.yektanet.com/static/media/upload/items/g_1cdLhSyjuW,108614,همسان-دسکتاپ,5547,shahabanari.com,5576387,5141
1241,134063,5028,134063,مگه میشه یه ردیاب آهنربایی یه سال شارژ نگه داره!!!!!,2020-03-04 18:03:39.437345+03:30,https://native.yektanet.com/static/media/upload/items/51ea183e-0d93-4c6c-8848-7f1fe7a9170d__1aw2ybTXVo.jpg,41486,کمپین ریتارگتینگ همسان,13892,iranrahyab.com,7973650,17472
1243,257611,5025,257611,پولوشرت های جدید مردانه در وب پوش,2021-02-23 12:41:39.767374+03:30,https://native.yektanet.com/static/media/upload/items/image__1bVkl0P9RG.jpeg,88329,همسان بهاره دسکتاپ,1619,webpoosh.com,6307868,8230
1244,267319,5022,267319,ارسال مدارک تحصیلی یا کاری شما در کمترین زمان به اروپا و کانادا,2021-03-08 11:57:54.247046+03:30,https://native.yektanet.com/static/media/upload/items/image__1bYvCrcQQM.jpeg,96380,native-retarget,31613,ti.express,4117274,5455
1245,286994,5019,286994,جدیدترین تیشرت و پولوشرت مردانه در سال‌ست,2021-04-22 15:24:22.116469+04:30,https://native.yektanet.com/static/media/upload/items/image__1c9zFLH08u.jpeg,105083,مجموعه جدید تیشرت و پولوشرت در سال‌ست,30041,salset.com,2785988,5222
1246,251579,5015,251579,چشم بسته سهام نخر! اول این آموزشها رو ببین (کاملا رایگان),2021-02-14 12:12:52.310748+03:30,https://native.yektanet.com/static/media/upload/items/image__1bT75trL2Y.jpeg,87401,yn-n-EDU-M-V-F,2165,agah-brokerage,11790335,5172
1247,284079,5014,284079,بسته‌ی نیترو شیمی دکتر رضا بابایی(ویژه پایه دوازدهم),2021-04-17 16:38:05.296524+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8mookQd2.png,103748,native-segment-babaei,18608,tamland.ir,3218174,5014
1248,292576,5011,292576,از بیماری پسوریازیس خسته شدی؟ درمانش اینجاست.,2021-05-03 09:53:00.973644+04:30,https://native.yektanet.com/static/media/upload/items/image__1bSBqLHENe.jpeg,107227,پسوریازیس - موبایل,29189,informiton.com,2567323,5383
1249,283981,5011,283981,ویلا استخردار اطراف تهران از 700 هزار تومان,2021-04-17 14:34:06.914873+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8l5nFWoO.jpeg,103642,Mobile-Rtg,23224,homsa.ir,2581415,5010
1250,232401,5002,232401,قیمت فوق العاده ابزار توسن,2021-01-10 14:11:17.789348+03:30,https://native.yektanet.com/static/media/upload/items/D8B3D986-D9BED984D_qesXCzR_1ajhBWlevc.jpg,84320,NATIVE Normal,12915,khajikala.ir,19676221,10264
1251,285201,4999,285201,هدیه 30 هزارتومنی با دعوت دوستان به باسلام,2021-04-19 11:18:18.923878+04:30,https://native.yektanet.com/static/media/upload/items/image__1c8NrkSAri.jpeg,103589,testreferral1-NR,2523,basalam.ir,2008316,4999
1252,241316,4992,241316,پکیج آموزش جامع کهکشان ارز دیجیتال + 2 هدیه ویژه,2021-01-26 15:58:56.406771+03:30,https://native.yektanet.com/static/media/upload/items/478-min_1boeLYV7XW.png,87737,پکیج ارز دیجیتال,7049,danup.ir,16511244,6920
1253,303272,4990,303272,"خرید مانتوی پوشیده و اسلامی با قیمت 470,000 تومان",2021-05-19 15:31:23.248959+04:30,https://native.yektanet.com/static/media/upload/items/image__1cgccdwRLE.jpeg,111070,N-segment-mazhabi-M,26037,basalam.com,1879158,4990
1254,291273,4988,291273,"درب های ضد سرقت لوکس
تخفیف بهاره",2021-05-01 15:38:19.795680+04:30,https://native.yektanet.com/static/media/upload/items/image__1cbMILuDRy.jpeg,106658,بهاره,28886,etehaddarb.ir,8445296,4988
1255,218541,4979,218541,آیا درآمدتان 6 برابر شده؟!,2020-12-13 12:41:42.111289+03:30,https://native.yektanet.com/static/media/upload/items/سرمایه-ایرانی-ارز-دیجیتال__1b3md75HsG.jpg,78595,RETARGET NORMAL,7701,omidfadavi.me,8491439,10168
1256,270883,4970,270883,حراج بهاره استایلیکس را از دست ندهید!,2021-03-14 13:09:23.385609+03:30,https://native.yektanet.com/static/media/upload/items/image__1bZZ7K8Swe.jpeg,98731,mo_native segment,30577,styliix.com,6505775,4983
1257,245527,4969,245527,"ابزار و لوازم خیاطی لازم داری ؟
یه سر به دوختنیها بزن !",2021-02-03 19:26:15.705667+03:30,https://native.yektanet.com/static/media/upload/items/image__1bQuo6t17S.jpeg,89495,کمپین بهمن99,31352,dookhtaniha.ir,12596900,10763
1258,261198,4962,261198,بهترین روش سرمایه گذاری از نظر ثروتمندان ایرانی چیست؟,2021-02-28 17:55:17.987136+03:30,https://native.yektanet.com/static/media/upload/items/image__1bWBHhIRHQ.jpeg,77899,hamrahaval-all,13489,aradbranding.com,7862614,5894
1259,261113,4960,261113,دنبال یه سرمایه گذاری مطمئنی؟ اینجا ثبت نام کن,2021-02-28 16:08:03.782198+03:30,https://native.yektanet.com/static/media/upload/items/image__1bWAxS77i0.jpeg,95249,yn-n-invest2-M-KH-AM,2165,agah-brokerage,20917419,5159
1260,227665,4958,227665,"فرش رو مستقیم از کارخانه ستاره کوروش  بخرید 
کیفیت اصلی و اورجینال",2020-12-30 17:44:47.637681+03:30,https://native.yektanet.com/static/media/upload/items/image__1bHSVkRCPy.jpeg,82240,کمپ موبایل,22230,carpet-kashan.ir,5371271,15885
1261,248448,4954,248448,خفن‌ترین محصولات آرایشی رو از ویترن شاپ بخر و یکی هم هدیه بگیر!,2021-02-09 11:40:19.478481+03:30,https://native.yektanet.com/static/media/upload/items/image__1bRSJw5UUU.jpeg,85455,رفتار محور,25715,vitrin.shop,8906320,5503
1262,217569,4953,217569,خانه سونی -  نمایندگی رسمی محصولات سونی در ایران,2020-12-10 17:22:18.303228+03:30,https://native.yektanet.com/static/media/upload/items/image__1bCYsIi0gM.png,78166,کلید واژه‌ای فیلم و سریال,20837,khanesony.com,4529776,5948
1263,263661,4940,263661,حساب کتابات بهم ریخته؟ نرم افزارمحک کمکت میکنه (دمو رایگان),2021-03-03 11:43:35.324966+03:30,https://native.yektanet.com/static/media/upload/items/image__1cgY2eHJe6.jpeg,84605,yn-n-NormalSales2-S,1028,mahaksoft.com,22277989,5718
1264,274551,4933,274551,چاپاما | سفارش آنلاین چاپ دیجیتال کارت ویزیت-بروشور-برچسب-پوستر-کتاب,2021-03-27 10:06:43.569430+04:30,https://native.yektanet.com/static/media/upload/items/image__1bXmA0pGD6.jpeg,92234,همسان  موبایل,30145,chapama.com,3854683,5133
1265,275514,4928,275514,آموزش صادرات و کسب درآمد دلاری (مخصوص آقایان بالای ۳۰ سال),2021-03-30 12:00:11.354654+04:30,https://native.yektanet.com/static/media/upload/items/image__1c3UhFCKPC.jpeg,100458,N-varzesh3-30old,13489,aradbranding.com,9970587,5026
